PC1,PC2,PC3,PC4,country,region,subregion
-3.557555202700276,1.2891280920966868,-0.10301543297258377,1.2084064181564893,Chad,Africa,Middle Africa
0.9516560554273624,-1.07642827016377,0.1508208195185201,-0.43663419275355375,Chile,South America,South America
0.057481980327566455,-1.1899965198293467,0.42731548809639974,-1.27717887646748,China,Asia,Eastern Asia
0.12114611965106926,-1.7689091360987839,-0.24560588746368706,-0.7152088707954761,Colombia,South America,South America
-2.093556430840303,0.34360098781160275,-0.328381271922645,-0.1189472479797637,Comoros,Africa,Eastern Africa
-3.173370115404368,1.050381633237967,-0.001219154564471322,1.5742101583942067,"Congo, Dem. Rep.",Africa,Middle Africa
-1.7256764076372646,2.176348950433865,1.4927193963044214,-0.138592628026032,"Congo, Rep.",Africa,Middle Africa
0.9378266149945533,-1.3504723760959654,-0.8211296609579605,-0.2598545923705793,Costa Rica,North America,Central America
-2.5817062329578664,1.2078734222116319,-0.23306615749311915,0.6652933592764979,Cote d'Ivoire,Africa,Western Africa
1.14886343594432,-0.8448120464284752,-0.4097125636333399,-0.6229225526817459,Croatia,Europe,Southern Europe
2.174454920098877,-0.004510447367102768,0.25731963360292165,-0.31185654409981767,Cyprus,Asia,Southern Europe
2.053263286834168,0.4231982799720628,-0.5433356822627504,-0.41173595880665165,Czech Republic,Europe,Eastern Europe
3.010491821376777,-0.8655487291060787,-0.33575216667104835,1.7872227818587003,Denmark,Europe,Northern Europe
-0.23110292277446678,-0.8806413020766554,-0.03673638159978276,-0.6534328533535868,Dominican Republic,North America,Caribbean
0.009618332404326175,-1.0452209670773605,-0.273292441245685,-0.48851371947259514,Ecuador,South America,South America
-0.8481866985512956,-0.8198189017563554,0.5832897516275489,-0.7452309176181929,Egypt,Africa,Northern Africa
0.08186784453623079,-0.5678039433428754,-0.5758775861061627,-0.9765206220816681,El Salvador,North America,Central America
-1.293422837674168,2.363694551720762,1.7793344902490904,1.7372441919826307,Equatorial Guinea,Africa,Middle Africa
-2.474695897621835,-0.6180252364945551,0.8034965729923291,-0.48825623767288867,Eritrea,Africa,Eastern Africa
1.6590833964277016,1.0215644729461182,-0.11111620993193146,-0.8631496400453559,Estonia,Europe,Northern Europe
-0.1888284090725145,1.0717645827004347,-0.19049420726292646,-0.979835596635609,Fiji,Oceania,Melanesia
2.458960191794521,-1.0761429369309747,-0.1004390321459479,0.8993283577807997,Finland,Europe,Northern Europe
2.2542707953098278,-1.8666381291670768,-0.7119883121889059,1.2300054815409374,France,Europe,Western Europe
-1.4217145532419784,0.3197233583730006,1.53753335796512,0.18775919034918767,Gabon,Africa,Middle Africa
-2.2136695827033823,0.2234958962445174,-0.39311129237306425,0.28991418156118964,Gambia,Africa,Western Africa
0.3219422066451583,-0.5182552248417753,-0.973687319125101,-0.46706170267439184,Georgia,Asia,Western Asia
2.671421951847692,-1.2736099005828219,-0.6561708340287576,1.125992966885284,Germany,Europe,Western Europe
-2.0541669295167897,0.38003439318869636,0.419654109293198,0.09097096512147672,Ghana,Africa,Western Africa
1.7794929410031526,-1.7653969323374883,-0.6841977738222742,0.2627019175300739,Greece,Europe,Southern Europe
0.1455047992657874,-0.4313363663231749,-0.47046799775054404,-0.9711678706532476,Grenada,North America,Caribbean
-0.6635031249243223,-0.6139108370318465,-0.33267374132076283,-0.44531709120333424,Guatemala,North America,Central America
-2.969529473372041,0.7285337855948657,0.39103897814355515,0.6665494942048041,Guinea,Africa,Western Africa
-2.833616472861326,-0.09112819501299903,-1.2051739844193194,1.1330448904595432,Guinea-Bissau,Africa,Western Africa
-0.3227814648557312,1.3613413588025747,-0.47051215755980824,-0.8504554743797512,Guyana,South America,South America
-4.409717274974025,1.7422304851976322,-1.4628087356695962,1.7935922202224097,Haiti,North America,Caribbean
1.8391601264895328,1.272964926696841,-0.4626313652758694,-0.7792756934830408,Hungary,Europe,Eastern Europe
2.4809239567775356,-0.6347019259054016,0.10379522586528528,0.9198531499898217,Iceland,Europe,Northern Europe
-1.34282579477037,-0.5351389457527044,0.46994640613791444,-0.788293802284336,India,Asia,Southern Asia
-0.9547501236855883,-0.7323617864118186,1.376011044669397,-1.1436878791455083,Indonesia,Asia,South-Eastern Asia
-0.0010646119252023874,-1.3343495948884105,1.022805132884824,-0.7545466720171163,Iran,Asia,Southern Asia
-1.0292281606558111,-0.28326932294249857,0.19222681282857979,0.5641405925551523,Iraq,Asia,Western Asia
3.668628044515044,1.7294931689378288,-0.5239887809356156,0.9899746499911524,Ireland,Europe,Northern Europe
1.485316658889606,-1.0492243637123582,0.07679053413482355,0.32098917878131933,Israel,Asia,Western Asia
2.1658099505088533,-1.7724854795157499,-0.28418353521210843,0.516711897918275,Italy,Europe,Southern Europe
0.01860930022276183,-0.23896130429128054,0.3337498170622314,-1.222456453300822,Jamaica,North America,Caribbean
2.265881986853446,-2.435593833582058,-0.229698666413816,0.7125662691846535,Japan,Asia,Eastern Asia
0.1601426432731467,0.5410651720875451,-0.5575297593133327,-0.37653424338855096,Jordan,Asia,Western Asia
-0.2933464997103713,-0.23752543410728433,1.492426239770678,-0.4530782321265847,Kazakhstan,Asia,Central Asia
-1.8747024727806494,-0.17102996726554417,-0.249557050283786,-0.2855545329820742,Kenya,Africa,Eastern Africa
-1.239216862244631,0.3691384109440442,-2.368273821246674,0.5922310242118769,Kiribati,Oceania,Micronesia
2.465658703483717,0.08804977845739917,2.652268005179509,0.7088844199774108,Kuwait,Asia,Western Asia
-0.3399698801949057,1.2981964120287304,-0.42786099108122017,-0.8173205704595261,Kyrgyz Republic,Asia,Central Asia
-1.5277699460302687,0.545786891149244,0.13715892824125417,-0.41558190305309683,Lao,Asia,South-Eastern Asia
1.188839844881243,0.16204003453331567,-0.48825527937149477,-0.9308545359995793,Latvia,Europe,Northern Europe
1.171990760541203,-0.25629511214232076,-0.6189923050770535,-1.054186069875004,Lebanon,Asia,Western Asia
-1.803151398791085,2.0378509792633697,-2.4968846028312157,1.072198752226908,Lesotho,Africa,Southern Africa
-1.7735802317176614,1.0533986657263898,-2.3904403094082363,1.1795690843973858,Liberia,Africa,Western Africa
0.818943050639838,0.3898416599453684,1.4898916150945145,-0.6195456605071256,Libya,Africa,Northern Africa
1.4097881234543048,0.7298331976042466,-0.408006475543267,-0.7646777315645358,Lithuania,Europe,Northern Europe
6.9177549601933785,4.849843686160697,1.0018372215757958,3.129642548745851,Luxembourg,Europe,Western Europe
0.7332103191064092,-0.09486743144697628,-0.6572766931433575,-1.1382327879057403,"Macedonia, FYR",Europe,Southern Europe
-2.1360086738058888,0.34273304169145474,0.23484223205723695,-0.31746894167773293,Madagascar,Africa,Eastern Africa
-2.9798852527902913,0.2166224191339916,-0.20459621115753523,0.8391080278913554,Malawi,Africa,Eastern Africa
1.230828421240837,1.601748635119908,0.5387193681893165,-1.0863723537157162,Malaysia,Asia,South-Eastern Asia
1.1086010069884462,1.0093142609302534,-0.2699798515801745,-1.0890710664686287,Maldives,Asia,Southern Asia
-3.412255127439313,0.561468513608077,-0.24861509798365217,1.073363909224156,Mali,Africa,Western Africa
3.6795425972564995,4.765486050245489,-1.0213134394661416,-0.5011073550923532,Malta,Europe,Southern Europe
-1.9539274713989845,1.3833845233477775,0.7314616003848255,0.19541278826262923,Mauritania,Africa,Western Africa
0.8997750553071057,0.41647978070974245,-0.38175904303586905,-1.0721843255737655,Mauritius,Africa,Eastern Africa
-0.3809287954395573,0.1017736290494251,-2.7140848120548977,0.7719737597338662,"Micronesia, Fed. Sts.",Oceania,Micronesia
0.5095394527308874,0.16165834016735245,-1.5658593819024265,-0.41836223614658613,Moldova,Europe,Eastern Europe
-0.9449755375621804,0.5297995619111016,1.8544188565408029,-0.3941655877013313,Mongolia,Asia,Eastern Asia
1.0266838915521082,-0.25764156630571283,-1.103610443523846,-0.715644104555716,Montenegro,Europe,Southern Europe
-0.23287015644280828,-0.28102776867821827,-0.2613567846381224,-1.0763942492067933,Morocco,Africa,Northern Africa
-2.920540508926723,0.8932702935199462,-0.25870435564987254,0.6338351112665048,Mozambique,Africa,Eastern Africa
-1.8371977355130826,-1.6136689946078109,1.0094894405579427,-1.1232169197628161,Myanmar,Asia,South-Eastern Asia
-1.043374714441041,1.0028411182968013,-0.7325353558254005,0.09148283586439131,Namibia,Africa,Southern Africa
-1.3070898468495729,-0.7890486310126512,0.3898110566366979,-0.7536994303896671,Nepal,Asia,Southern Asia
3.379157271709732,0.11570244168414669,-0.7381300239789641,1.543035198154032,Netherlands,Europe,Western Europe
1.8157466593464622,-1.584723687369455,-0.26135500202597156,0.7356521660821324,New Zealand,Oceania,Australia and New Zealand
-3.450167737011515,0.9699224522576152,-0.581452132700095,1.1265809061168521,Niger,Africa,Western Africa
-4.9120661452686765,-0.09449868457583523,6.11015826632291,2.412421399579653,Nigeria,Africa,Western Africa
3.7211951316445857,-1.4472549790076876,0.888029058605358,2.7643385257521236,Norway,Europe,Northern Europe
1.127386652371412,0.49161113599579637,2.133500914577772,-0.17649248029181305,Oman,Asia,Western Asia
-2.360347181921752,-0.4793996460991739,1.0135553963177313,-0.42170993791115013,Pakistan,Asia,Southern Asia
1.1637842932406417,1.1152762035505968,-0.7901192638794207,-0.5451944083522777,Panama,North America,Central America
0.11784622431902797,0.36103114009082804,-0.046672318559577215,-0.9468386294263135,Paraguay,South America,South America
-0.020635451875822188,-1.086617411797168,0.40434877431057825,-1.0696217221337487,Peru,South America,South America
-0.782745870666242,-0.09649809045121062,0.30909404190910567,-1.0823576860552329,Philippines,Asia,South-Eastern Asia
1.2178275360138835,-0.6591689610716244,-0.31123231626804204,-0.6951752225749886,Poland,Europe,Eastern Europe
1.8140674832663042,-1.4508865366121568,-0.9424872153120513,0.19379156400514178,Portugal,Europe,Southern Europe
4.242296344683007,-0.19560367370630424,3.643875110232932,2.3898105803305736,Qatar,Asia,Western Asia
0.5727927042682189,-0.637384842522867,0.08635075898683482,-1.0298392992154197,Romania,Europe,Eastern Europe
0.16376154366827392,-1.0666784817397443,1.0905184710877331,-0.6448740771168386,Russia,Europe,Eastern Europe
-1.679703561368902,-1.0016286214160555,-1.4684359061547165,0.6732207423125912,Rwanda,Africa,Eastern Africa
-0.5628976320853294,-0.02210439599746411,-0.638390549100526,-0.532651337883101,Samoa,Oceania,Polynesia
0.8559358125570662,-0.1834407586810404,1.903072246046111,0.2022589543431935,Saudi Arabia,Asia,Western Asia
-1.9121703067898719,0.09155993466113854,-0.5069589755291892,0.027625270840892686,Senegal,Africa,Western Africa
0.8324201868879184,-0.8693259964626716,-1.0176928669336571,-0.5031342354400571,Serbia,Europe,Eastern Europe
1.6025977456332428,2.939120570125817,-0.38669141677470314,-1.4003711865550137,Seychelles,Africa,Eastern Africa
-3.381624785588477,-0.23630151587373077,-1.3642535596211238,2.5819764434821657,Sierra Leone,Africa,Western Africa
5.783376296512421,6.682090283921626,0.6544200736088085,0.08963764204421978,Singapore,Asia,South-Eastern Asia
2.02972369957279,1.0504074455853836,-0.8549784288378462,-0.37144778399305006,Slovak Republic,Europe,Eastern Europe
2.2794917064380362,0.19527522626263394,-0.8015354440329383,-0.0673604955777155,Slovenia,Europe,Southern Europe
-0.806209135708019,1.3034905887085488,-1.2292269922654429,-0.042361875301908075,Solomon Islands,Oceania,Melanesia
-1.1918373558294248,-0.5567571642158576,-0.7179659533578836,0.5502059825775282,South Africa,Africa,Southern Africa
1.9180624515345304,-0.4274682447256093,0.14074199309436705,-0.4722529548012155,South Korea,Asia,Eastern Asia
2.019197211127391,-1.7843824558891768,-0.38031649800197015,0.2643890543724608,Spain,Europe,Southern Europe
-0.5755721548711352,-0.9975514782350964,1.7522407174483117,-1.378030393660358,Sri Lanka,Asia,Southern Asia
0.026623465166129432,-0.016064081509922917,-0.038546334299203226,-1.2248423201012815,St. Vincent and the Grenadines,North America,Caribbean
-2.319423867296232,-0.76940732803468,0.7327400733564333,0.49208304331666114,Sudan,Africa,Northern Africa
0.17167473056172086,-0.09480764089342542,0.012026455002028574,-0.37683383367377615,Suriname,South America,South America
2.8183228570177126,-0.9144809676023495,-0.101807169606163,1.2422793127958074,Sweden,Europe,Northern Europe
4.08854412570013,-0.42946190887019814,-0.2615471087167782,2.3070867062181386,Switzerland,Europe,Western Europe
-1.2444643640093278,-0.02891743163178963,-0.14815939226887395,-0.48104592410803954,Tajikistan,Asia,Central Asia
-2.5540491881613616,-0.21502795550980106,-0.08849046567447198,0.46222644145103037,Tanzania,Africa,Eastern Africa
0.9260927074506514,0.8282306552663855,0.3420156086009228,-1.5951993840400438,Thailand,Asia,South-Eastern Asia
-2.3719704748676853,-1.1775129456893205,0.39892283200714446,1.158045010511951,Timor-Leste,Asia,South-Eastern Asia
-1.9976422478014055,0.9583615863528251,-1.218036610092309,0.5609166061691707,Togo,Africa,Western Africa
-0.7550085380741297,-0.08789385675038965,-0.4232876926740939,-0.8546371754144837,Tonga,Oceania,Polynesia
0.602231611948202,0.17343570796484697,-0.243158205986167,-1.1179372143961228,Tunisia,Africa,Northern Africa
0.40143770458077477,-1.411989733838444,0.2256852638952872,-0.5632947822750949,Turkey,Asia,Western Asia
-0.46393616539244154,1.2918734692462952,0.5992383442439495,-0.9398341717946838,Turkmenistan,Asia,Central Asia
-2.8548362403035803,-0.3520823821824608,-0.7008593960359524,1.296270500764411,Uganda,Africa,Eastern Africa
0.3022997997848767,-0.09757106690803774,-0.09063755867782985,-0.879675120381818,Ukraine,Europe,Eastern Europe
2.427141252940284,1.1518130739301626,1.828538109341985,0.27608022280713895,United Arab Emirates,Asia,Western Asia
2.067989933317089,-1.5353134941962465,-0.2527720148478792,0.7915244031143588,United Kingdom,Europe,Northern Europe
2.6412058310387407,-2.997364459819457,-1.7218778611223229,2.8271102706357696,United States,North America,Northern America
0.6173125975107276,-1.4304772329442992,-0.2444366398678854,-0.3587175934283683,Uruguay,South America,South America
-0.8535289439327014,-0.6544851120419426,0.6198846672515516,-0.7221828722006194,Uzbekistan,Asia,Central Asia
-0.8206311312965889,0.639570072126684,-0.389923152190151,-0.7065952414225082,Vanuatu,Oceania,Melanesia
-0.5510355640952455,-1.2338861818339948,3.1013500589474416,-0.11531102545307359,Venezuela,South America,South America
0.4985243854930945,1.390744315634254,-0.2385261125601705,-1.0740979126663406,Vietnam,Asia,South-Eastern Asia
-1.8874510567821312,-0.10945301487766593,1.1097515908443174,0.0562567748697697,Yemen,Asia,Western Asia
-2.864063918124881,0.48599798549964407,0.22316658140449583,0.8163643575512346,Zambia,Africa,Eastern Africa
